Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
4f973780-b852-4b9b-9dec-b002c336caf8,2022-07-04 23:27:17,149.147.185.10,158.80.34.55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/4.0),Ransomware,Low,False,Company young case.,Blocked
5b124524-1b3d-46d4-9d92-f863ea90fc82,2020-09-13 03:37:16,79.101.48.151,138.66.43.23,Opera/8.51.(X11; Linux x86_64; om-KE) Presto/2.9.164 Version/11.00,DDoS,High,False,Baby ground break.,Eradicated
c6170c3c-67cc-4c49-91bb-3bd7bf9fdced,2020-11-08 15:06:24,176.230.98.160,209.254.223.144,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/39.0.874.0 Safari/533.1",Insider Threat,Medium,False,Plan analysis radio while begin such already.,Contained
93fc2693-9c7b-4397-9750-6a41bdc27887,2020-12-27 11:13:09,86.225.248.241,162.201.56.153,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),Phishing,Medium,False,Consider few important not treat black.,Blocked
66c930b6-e0e5-4ec3-9453-0070c8b1fdac,2020-02-14 08:58:52,76.77.254.82,193.110.134.23,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/43.0.868.0 Safari/534.1",Phishing,High,False,Product sometimes project spend.,Contained
f26c5792-06a2-486e-85f6-978e53290bb1,2021-06-11 18:29:25,123.247.199.96,41.56.3.143,Opera/8.86.(Windows NT 10.0; dz-BT) Presto/2.9.176 Version/10.00,Ransomware,Medium,False,View ahead recognize word air investment whom.,Blocked
aa946ab8-5711-4783-91c5-3d0047fa3e31,2023-08-22 09:50:26,40.35.219.35,213.168.178.202,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; tn-ZA) AppleWebKit/531.38.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.38.4",Ransomware,Low,False,House from could reveal wish.,Eradicated
2b72e196-8b47-40bd-b65e-bcd2620e00a9,2022-02-01 10:27:14,20.158.159.114,70.234.92.103,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.895.0 Safari/532.0",DDoS,Critical,False,And girl consider keep message teacher.,Contained
42595980-e386-4e3a-9d4a-b6221166a50b,2021-01-05 18:16:59,185.156.22.199,33.149.42.170,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),DDoS,Critical,False,House for young central.,Contained
f5771227-b3a2-411c-a4e9-06369907b2b4,2020-03-24 09:13:19,87.219.14.123,2.188.220.238,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-04-16 21:41:36 Firefox/3.8,Ransomware,High,False,Bring forward send include information.,Eradicated
ea715c4f-45de-4d00-9729-f166666e4f56,2021-11-15 02:58:01,185.164.83.209,65.82.96.100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.822.0 Safari/531.0",Ransomware,Medium,False,Idea when police perform concern pull.,Blocked
c732552a-c907-404b-a0de-6c386a38054c,2021-08-23 06:12:01,121.92.45.149,205.219.183.122,Opera/9.88.(Windows NT 5.1; ber-DZ) Presto/2.9.166 Version/11.00,Ransomware,High,False,Culture marriage art into push save wrong.,Contained
ebfe8bbc-674e-4600-b1c2-16c09a15e41b,2023-10-15 03:51:27,213.80.53.216,131.108.197.246,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/52.0.859.0 Safari/534.2",Malware,Critical,False,Actually light detail soon firm indeed watch sort.,Blocked
d37df58b-3d74-4462-a1d8-05754a83c51f,2020-10-04 23:45:34,185.216.235.178,220.248.96.117,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.1),DDoS,Medium,False,Rock sign letter study pull.,Recovered
d01d8706-238a-4406-9cbe-b30d4580d147,2021-08-29 10:41:57,128.19.102.68,17.33.189.167,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.0),DDoS,Critical,False,Economy between affect need wear opportunity.,Blocked
5f775091-a3eb-41d7-a548-1f5e361a03c5,2022-01-05 05:59:45,12.157.155.205,22.163.194.77,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.845.0 Safari/533.2",Phishing,Low,False,Out probably tough water.,Recovered
72a28c42-c74e-4df1-af4d-95f987250588,2023-04-08 07:47:09,161.81.202.28,41.234.214.252,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),Insider Threat,High,False,Design form tend.,Blocked
d5eeb25d-9b38-48ab-949a-253902808586,2020-03-31 00:14:22,17.160.120.111,183.8.94.253,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),Ransomware,Low,False,Anything agree wall culture expect stay laugh.,Eradicated
e5a36b40-235d-46de-a4a0-b4856434dfbe,2023-11-13 02:48:52,131.240.202.186,104.59.247.100,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.34.3 (KHTML, like Gecko) Version/4.1 Safari/531.34.3",Ransomware,Low,False,Manager strong ability.,Eradicated
d4ae5e81-8add-4746-8d16-9cec7eb48c49,2020-12-17 02:11:33,71.23.188.42,103.250.46.158,Opera/8.70.(X11; Linux i686; sk-SK) Presto/2.9.174 Version/11.00,Malware,Critical,False,Seat bank finish close red.,Contained
d91722e2-8646-4cd7-932d-27cdec215b5d,2023-06-04 01:47:10,105.202.21.161,99.160.81.122,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/36.0.884.0 Safari/534.0",DDoS,Medium,False,Remain high foreign history speech.,Blocked
574733ce-4d35-448b-a78c-203293b82951,2020-12-03 20:59:57,219.175.249.154,23.211.206.50,Opera/8.64.(Windows NT 10.0; tcy-IN) Presto/2.9.165 Version/10.00,Ransomware,Low,False,Western value military another memory.,Contained
b5059f23-58db-42b1-80a3-030bcfac5e05,2023-09-03 05:00:42,161.18.232.209,156.225.185.58,Mozilla/5.0 (Windows NT 6.1; ta-IN; rv:1.9.2.20) Gecko/2021-08-21 03:46:06 Firefox/3.6.6,DDoS,Medium,False,There analysis ask purpose avoid.,Recovered
f65329ee-9bf0-4244-8838-8d5bde230dcd,2023-05-01 18:20:24,24.78.94.1,94.188.233.134,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),Ransomware,Medium,False,Figure catch method short.,Recovered
fe1e143f-5ae0-49b4-8c9b-d75c30262bf3,2023-09-19 10:48:33,167.175.24.167,200.19.217.75,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0 rv:3.0; et-EE) AppleWebKit/534.31.4 (KHTML, like Gecko) Version/5.0.5 Safari/534.31.4",Ransomware,Medium,False,Decade environment research represent baby.,Eradicated
366ee8d3-f73c-4eca-87d2-ec108f609243,2022-11-25 12:11:15,183.204.24.129,208.231.249.202,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.1.1 (KHTML, like Gecko) Version/4.0.4 Safari/533.1.1",DDoS,Critical,False,May chance floor while six kid under.,Eradicated
0d2e4008-5fc9-45f3-8ef3-4e53eb54234f,2022-01-21 20:05:06,134.17.156.230,131.191.168.207,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),Phishing,Medium,False,Yeah late first book believe suggest can.,Eradicated
353068da-1db9-4f16-8ade-bb62a5dd22b7,2020-03-09 20:13:06,4.73.222.115,89.194.79.156,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fi-FI) AppleWebKit/534.46.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6534.46.1",DDoS,High,False,Office better safe them.,Eradicated
774377a1-30f4-45b0-a9c0-95b0ab53a09a,2020-08-28 09:51:57,170.138.184.232,193.31.92.28,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),Malware,Medium,True,Before manager fish magazine.,Contained
5690fb8f-f600-41b9-ab62-fd0bb4e94663,2023-06-10 19:20:48,77.218.223.203,177.64.187.139,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/20.0.800.0 Mobile/42H916 Safari/533.1",Insider Threat,Low,False,Mean industry person create message continue thing those.,Recovered
678afbdf-b4d6-4e7a-910d-aafe7b556253,2021-11-08 12:47:53,200.113.206.112,179.14.100.18,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/18.9m0216.0 Mobile/85U505 Safari/534.0",Ransomware,Medium,False,Short our his site.,Blocked
22988d7e-1e17-45e3-a28f-49f2cbc3ec5b,2023-07-17 23:12:37,33.164.10.186,207.57.159.169,"Mozilla/5.0 (Linux; Android 6.0.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/16.0.854.0 Safari/533.2",Phishing,High,False,Four spend official friend area where brother military.,Blocked
62f65da9-3f95-41b6-b688-c9501b05c5ea,2021-05-04 21:48:03,159.227.82.177,198.215.127.221,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:6.0; bo-IN) AppleWebKit/534.28.1 (KHTML, like Gecko) Version/5.1 Safari/534.28.1",Insider Threat,High,False,Official artist put military.,Recovered
c3a78998-a047-4252-8f20-347cbc6f4685,2023-08-12 07:22:12,110.20.149.204,206.166.253.173,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; rv:1.9.6.20) Gecko/2020-04-10 01:54:01 Firefox/3.8,DDoS,Low,False,Parent report lead window.,Eradicated
a667f225-f6ef-4f4b-8ad1-67efd4c81506,2021-10-06 12:10:16,138.209.164.108,116.223.170.50,Opera/8.43.(X11; Linux i686; mni-IN) Presto/2.9.180 Version/12.00,DDoS,Critical,False,Development suffer fill mind down simply.,Blocked
3b10016b-aab1-4937-b70d-acff2aecc282,2020-08-11 08:44:56,218.161.77.174,123.148.7.39,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2 rv:5.0; ti-ER) AppleWebKit/535.17.2 (KHTML, like Gecko) Version/5.0.2 Safari/535.17.2",Ransomware,Low,False,Later story star suddenly.,Eradicated
b92e8364-6078-4e65-b6a5-375a4f0fa97d,2023-12-17 22:42:45,177.143.128.16,49.5.161.204,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.19.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.19.6",Phishing,High,False,Game contain again near seven start.,Blocked
0af23c0c-447a-4b1b-b4be-d9afebeb7eef,2021-07-05 23:17:37,70.241.166.58,208.186.181.64,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2; rv:1.9.3.20) Gecko/2015-11-18 21:16:32 Firefox/3.6.8,DDoS,Critical,False,Democrat picture girl visit analysis street.,Blocked
9d3f4d18-325c-4faa-9aaa-68c9ff9b3a77,2020-07-15 02:37:29,162.51.151.50,125.28.121.16,Opera/8.27.(X11; Linux i686; lzh-TW) Presto/2.9.161 Version/11.00,Phishing,Critical,False,Shoulder front best left choose.,Blocked
5fec0276-d0e0-4428-bdc4-7ed70a8487c9,2023-10-22 05:18:16,146.231.240.108,167.55.189.153,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; nr-ZA) AppleWebKit/531.24.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6531.24.5",Insider Threat,High,False,Worry college town give fill professional car allow.,Recovered
6dd8892d-dac5-4afb-b696-658ab91a0e15,2023-04-12 13:54:43,14.217.160.11,39.191.86.20,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_5 rv:3.0; tr-CY) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.1 Safari/535.2.5",Insider Threat,High,False,Explain page which seven certainly.,Blocked
9bdcf3fd-b358-4433-832b-058ead19ec50,2022-05-20 13:56:59,193.118.181.87,96.122.254.247,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),Ransomware,Critical,False,Stage mouth save knowledge space.,Eradicated
9330aa63-be53-476c-b285-268e29c68041,2020-05-25 21:47:48,178.107.230.150,133.157.25.196,Opera/9.81.(X11; Linux x86_64; brx-IN) Presto/2.9.172 Version/12.00,Malware,High,False,Article although this anyone.,Recovered
53803218-423f-44e6-8229-e6d9582a517b,2020-09-21 01:34:09,199.249.149.62,147.7.188.243,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/12.3k2177.0 Mobile/19E212 Safari/531.0",Malware,High,False,Organization center word marriage quite.,Blocked
f91975f6-6d23-4e52-9adb-1141b7631923,2022-08-24 04:29:50,209.168.253.1,74.67.33.104,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.4.1 (KHTML, like Gecko) Version/4.1 Safari/535.4.1",Ransomware,Low,False,Father partner catch culture job spend.,Eradicated
c5c9f683-dd9a-48d6-a299-433c35070186,2023-04-06 21:57:56,52.199.50.31,86.144.164.168,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2021-01-10 09:28:12 Firefox/3.8,Malware,Low,False,Often majority laugh rich.,Recovered
ed7452aa-157c-44bf-bde5-b8301e777f26,2022-03-03 20:10:09,84.125.22.66,210.161.149.49,Mozilla/5.0 (Android 9; Mobile; rv:13.0) Gecko/13.0 Firefox/13.0,Malware,Medium,False,Traditional let hot often skill.,Blocked
97583e64-7d7c-40cf-9824-b424ec196787,2021-07-24 01:27:33,31.112.225.118,14.9.195.162,Opera/9.23.(X11; Linux i686; gez-ET) Presto/2.9.181 Version/12.00,DDoS,Critical,False,Next shake one challenge end.,Contained
880742b5-09a0-4766-8d9c-ed248816ac9c,2020-05-06 05:43:22,156.138.142.103,171.16.182.186,Mozilla/5.0 (Android 4.0.1; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,Insider Threat,Low,False,All discussion especially then might amount.,Eradicated
7bb980d3-3f9e-4deb-9fda-81e877686a82,2023-08-23 07:51:00,137.133.172.179,218.154.236.87,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),Insider Threat,Medium,False,Party way indeed.,Recovered
25eef082-539b-46d3-a4c8-a011a0befa7a,2022-05-14 12:53:58,36.170.243.32,26.89.109.8,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/39.0.856.0 Safari/534.0",Ransomware,Medium,False,Letter night two none.,Blocked
22023f72-9fcf-4d61-880c-a287d038277d,2022-06-07 01:25:16,131.218.206.202,78.129.130.87,Mozilla/5.0 (Android 4.4.2; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,Malware,Medium,False,Threat instead have yourself drug sport there set.,Eradicated
26a45ade-fd35-47e5-87c0-ffd70a7ec2fb,2022-01-09 00:46:07,63.249.169.198,172.151.220.235,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),Malware,Low,False,By protect relate late final race method worker.,Recovered
2d577bd6-6134-4d85-9b30-3fb6ab762d54,2023-02-06 20:02:15,182.124.157.194,47.122.5.168,Mozilla/5.0 (Android 3.2.4; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,Ransomware,Critical,False,Politics plant tell free year.,Blocked
1887afe6-93ad-480a-8d6c-4e5babb6c314,2020-08-12 21:34:57,107.160.162.217,129.170.122.1,Opera/9.14.(X11; Linux x86_64; uz-UZ) Presto/2.9.169 Version/12.00,Insider Threat,High,False,Center eat baby real.,Recovered
a9670f7a-fd6d-47fa-82aa-bfe1c2fc6637,2020-12-08 17:36:35,137.63.180.174,165.173.17.133,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),Insider Threat,High,False,Necessary resource especially process.,Recovered
2d93dc1e-b5e9-4a2a-ba1a-c8f9c2fc0dc1,2021-03-23 15:41:59,186.87.48.55,147.178.182.38,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; cy-GB) AppleWebKit/534.44.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.44.1",Insider Threat,Low,True,Five describe decade thousand camera participant wonder.,Recovered
ef706046-d1d6-487e-b212-c8fd87f53acc,2022-08-24 16:22:00,30.1.185.66,115.129.75.142,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/63.0.883.0 Mobile/38N627 Safari/533.2",Insider Threat,Critical,False,Gas offer street necessary meet manage alone.,Blocked
07804c6f-7789-4265-9659-ee5840064047,2020-12-23 01:49:54,122.247.219.107,90.108.226.247,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/30.0.871.0 Safari/535.2",Phishing,Critical,False,Building now tough much than point behavior leader.,Blocked
558aec0d-6064-494a-b213-08cc116b15cb,2021-06-13 06:24:53,114.117.100.251,6.1.83.99,Opera/8.34.(Windows NT 6.1; ha-NG) Presto/2.9.185 Version/11.00,Phishing,High,False,Sit help charge then rise arm.,Recovered
a7c6ffd4-4856-4b76-8cb3-accc2c897935,2023-06-26 14:07:35,190.134.46.178,98.191.125.47,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/56.0.813.0 Safari/536.2",Malware,Medium,False,Officer information vote.,Recovered
10956490-1fde-45d2-9e11-5a2a7ee982bd,2022-06-22 19:28:21,147.48.101.115,79.242.136.205,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/44.0.889.0 Safari/536.0",Phishing,Critical,False,Identify town public describe election seek same nature.,Blocked
a6185f07-c251-44b0-8c8d-4fe0cf8ec6c3,2022-01-21 08:04:13,173.142.94.75,21.7.142.250,Opera/8.47.(Windows 98; Win 9x 4.90; yi-US) Presto/2.9.177 Version/12.00,Phishing,Low,False,Red believe structure magazine because throughout difficult.,Recovered
deacc144-2bce-4a31-b1de-0428b702eb6a,2020-03-18 11:07:55,178.190.3.46,58.154.239.169,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1; rv:1.9.3.20) Gecko/2012-01-04 04:08:51 Firefox/3.8,Ransomware,High,False,Southern sport this.,Blocked
895add24-785c-4f34-87b5-3e401fd23bc9,2020-04-13 05:00:00,208.131.150.36,58.199.16.2,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_0 rv:6.0; ro-RO) AppleWebKit/534.39.2 (KHTML, like Gecko) Version/5.0.3 Safari/534.39.2",Malware,Critical,False,Seat specific form guy school collection plant.,Eradicated
e3e16280-8df6-4e5e-b494-0427c828f54b,2022-11-12 18:08:44,2.215.194.197,43.213.140.119,"Mozilla/5.0 (Windows CE) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/38.0.843.0 Safari/535.2",Insider Threat,Medium,False,Require determine blue edge.,Contained
4a20e64e-b8aa-4336-b297-3ff63f766666,2023-08-04 23:43:02,139.219.198.107,87.44.122.23,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/4.1),Phishing,High,False,Wait marriage military rise court.,Blocked
1c5ae072-64c3-4523-8aff-98da95fa30f6,2023-08-25 15:13:51,26.151.143.108,97.222.102.196,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/35.0.841.0 Safari/533.1",Phishing,High,False,Old push approach surface seem outside address.,Contained
bb6ebfb1-66d9-490a-bfc9-d9498eb4e5cb,2020-01-12 15:26:10,64.220.225.254,210.95.84.159,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/34.0.844.0 Safari/536.2",Malware,Critical,False,Skin old include interesting allow stock wish.,Eradicated
f6c1ec30-58c3-4cd3-9e1e-305c4f6f2cfa,2022-01-28 09:12:28,37.73.10.197,163.90.133.27,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2014-01-20 14:05:40 Firefox/3.8,Phishing,High,False,True executive return.,Blocked
2d9adc2f-75fb-4703-ba86-4079573ef25d,2020-06-26 22:49:22,49.82.90.139,197.120.102.146,Opera/8.58.(Windows 98; lv-LV) Presto/2.9.160 Version/10.00,Malware,Critical,False,Question current turn girl.,Eradicated
379092d0-e154-4551-9d6d-b72a057b3a43,2022-02-27 03:22:27,184.116.39.239,112.219.160.120,Opera/9.41.(X11; Linux i686; tcy-IN) Presto/2.9.179 Version/10.00,DDoS,High,False,Middle out prepare material.,Recovered
fb886c61-359e-4611-8cae-3fc0f5039056,2021-03-14 23:08:16,155.146.63.37,173.6.132.136,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),Insider Threat,Critical,False,Authority attack kitchen force partner manage party.,Recovered
94a43c3d-9d9f-4a77-ac6c-06e8e43881b5,2021-04-01 23:39:06,190.59.78.198,178.221.227.204,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2023-07-29 15:36:06 Firefox/3.8,Ransomware,High,False,Outside race recent man program hope prevent.,Contained
99c02b36-ca3e-47da-9d71-da8c6065490e,2022-11-20 12:24:27,96.122.182.116,171.124.122.213,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3; rv:1.9.5.20) Gecko/2022-12-06 03:19:58 Firefox/3.8,Phishing,Medium,False,Ground once ask it hope site.,Eradicated
333bf8f0-5977-408e-ad55-688a96b5e07a,2020-02-15 13:35:31,204.75.246.6,26.243.133.7,"Mozilla/5.0 (Windows 98) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/33.0.828.0 Safari/532.2",Malware,High,False,While base since foreign consider suffer reach.,Eradicated
e4f6bc5b-db36-45d3-b75d-d5311caa4c46,2022-09-28 18:48:21,36.41.205.61,216.157.217.81,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),DDoS,High,False,Evidence agent beautiful sign company.,Recovered
f1ff6870-628c-4f5b-b448-5c32c2e155c9,2020-08-27 05:48:11,125.79.0.188,42.11.11.124,Opera/9.14.(X11; Linux i686; tig-ER) Presto/2.9.180 Version/11.00,Phishing,Critical,False,Exist person require lose top result movie argue.,Recovered
44c791e5-fdcd-4c41-8c9c-05cd6bafd704,2022-10-24 16:28:24,195.254.223.201,64.90.84.157,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; zh-CN) AppleWebKit/531.47.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.47.1",Insider Threat,High,False,Item child short miss.,Blocked
6fff5b79-f8ba-45d8-9d95-f94ba6ac5df5,2023-02-02 10:42:07,7.17.50.86,27.42.229.76,Opera/9.17.(Windows 95; ja-JP) Presto/2.9.163 Version/11.00,DDoS,Critical,False,Apply sense expect here family job.,Blocked
cb91c842-040b-41fa-99b8-6fd8ec81e942,2020-12-16 02:03:07,13.101.81.190,149.65.16.79,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/58.0.819.0 Mobile/94S813 Safari/536.0",DDoS,High,False,Easy sort security fill throw write.,Blocked
817353ef-07b3-482b-878d-0d6cdeaa070b,2022-07-08 14:57:47,132.21.200.169,16.70.95.243,Opera/8.46.(Windows CE; ca-IT) Presto/2.9.183 Version/10.00,DDoS,Critical,False,Republican wish beautiful political model other thing material.,Recovered
799d050b-de07-45be-b68d-9cf870dcf7ad,2021-10-09 19:18:36,142.216.217.85,203.55.214.7,Mozilla/5.0 (Windows NT 10.0; rw-RW; rv:1.9.2.20) Gecko/2022-01-22 10:47:46 Firefox/11.0,Malware,High,False,Team catch ever last bring billion soon dinner.,Contained
87e82e68-f0d1-44ba-8031-eee98894e8b8,2020-12-17 00:01:33,135.226.251.24,130.161.13.113,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/33.0.865.0 Mobile/77M555 Safari/535.0",Malware,High,False,Step hear involve officer up animal.,Recovered
bcea7d99-a573-45a9-9809-757be24c6730,2021-11-15 23:55:12,217.221.27.128,42.114.185.197,Opera/9.76.(Windows NT 10.0; ber-MA) Presto/2.9.186 Version/10.00,Insider Threat,High,False,Happy animal bar teacher four.,Blocked
9c1b8a06-b49b-4dc9-93b0-9123cb604dee,2021-03-27 09:58:05,210.151.204.248,13.97.241.155,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; mag-IN) AppleWebKit/532.3.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6532.3.2",DDoS,Low,False,Sort now school.,Contained
301138dd-4709-4d40-8b93-5d31d8570388,2022-12-05 11:51:06,165.65.52.230,16.21.127.242,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0),Malware,Medium,False,Police street kid dream police hotel.,Recovered
f99a9b7e-ff22-4b84-b248-ee629626d7cc,2020-07-11 20:52:01,97.163.118.102,70.137.238.91,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2023-08-28 18:28:34 Firefox/3.8,Insider Threat,Low,False,Eat red term economy speech.,Blocked
5b3be246-9a40-4cad-9a3b-407ae94c56fd,2022-03-21 18:31:30,105.225.109.114,181.71.75.240,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.2.20) Gecko/2015-07-06 02:39:37 Firefox/3.6.5,Malware,Medium,False,Production conference hear past fly.,Contained
